Gene_ID	1021_a	1021_b	1021_c
SMa1580	60.95766034	37.39282225	36.77524914
SMa1582	154.8654073	156.5280931	153.2302047
SMa1583	545.3239344	487.8458902	447.4321978
SMa1585	525.5538824	389.5810318	331.9987769
SMa1586	1209.268181	1103.523057	903.0366733
SMa1587	441.5311614	460.8882742	419.850761
SMa1589	18.12254767	8.696005174	17.36608987
SMa1591	164.7504333	130.4400776	136.8856496
SMa1592	37.89259967	26.95761604	29.62450625
SMa1593	44.482617	33.91442018	38.81831853
SMa1594	8.237521667	6.087203622	10.21534698
SMa1595	151.5703987	140.0056833	115.4334209
SMa1597	280.0757367	286.0985702	244.1467929
SMa1600	248.7731543	212.1825262	170.5962946
SMa1602	135.0953553	144.3536859	117.4764903
SMa1604	11.53253033	15.65280931	20.43069397
SMa1606	47.77762567	26.95761604	29.62450625
SMa1608	4.942513	5.217603104	1.021534698
SMa1610	0	0	0
NP_436123.1	0	0	0
SMa1612	0	0	0
NP_436124.1	0	0	0
SMa1613	0	0	0
SMa1614	1.647504333	0	0
SMa1615	0	0	0
SMa1617	0	0	0
SMa1619	0	0	0
SMa1620	0	0	0
SMa1623	0	0	0
SMa1625	151.5703987	154.7888921	158.3378782
SMa1626	24.712565	24.34881449	34.73217974
SMa1629	72.49019067	57.39363415	69.46435948
SMa5038	31.30258233	20.0008119	30.64604095
SMa1630	32.95008667	22.60961345	31.66757565
SMa1632	257.010676	230.4441371	232.9099112
SMa1635	121.9153207	104.3520621	75.59356767
SMa1636	0	0	0
NP_436138.1	0	0	0
SMa1637	0	0	0
SMa1639	56.01514734	50.43683001	31.66757565
SMa1641	120.2678163	130.4400776	130.7564414
SMa1643	42.83511267	41.74082483	42.90445733
SMa1644	41.18760834	47.82802845	44.94752672
SMa5010	19.770052	19.13121138	9.193812284
SMa1646	113.677799	110.4392657	114.4118862
SMa1647	120.2678163	97.39525794	85.80891465
SMa1649	64.252669	57.39363415	63.33515129
SMa1650	105.4402773	85.2208507	82.74431056
SMa1651	26.36006933	17.39201035	26.55990215
SMa1652	49.42513	60.87203622	52.09826961
SMa1653	44.482617	37.39282225	31.66757565
SMa1654	214.1755633	228.7049361	185.9193151
SMa1657	29.655078	26.08801552	23.49529806
SMa1658	41.18760834	27.82721656	42.90445733
SMa1660	105.4402773	141.7448843	135.8641149
SMa1662	49.42513	66.95923984	73.55049827
SMa1664	11.53253033	13.91360828	25.53836746
SMa1666	8.237521667	17.39201035	20.43069397
SMa1667	110.3827903	102.612861	109.3042127
SMa1668	57.66265167	44.34962639	34.73217974
SMa1670	23.06506067	15.65280931	21.45222866
SMa1672	11.53253033	10.43520621	14.30148578
SMa1674	13.18003467	14.7832088	11.23688168
SMa1675	19.770052	20.0008119	24.51683276
SMa1676	36.24509534	38.26242276	32.68911034
SMa1677	261.953189	249.5753485	233.9314459
SMa1678	9.885026	9.565605691	14.30148578
SMa1680	70.84268634	58.26323466	79.67970646
SMa1682	51.07263434	36.52322173	34.73217974
SMa1683	65.90017334	46.08882742	58.2274778
SMa1684	294.9032757	233.9225392	217.5868907
SMa1686	85.67022534	87.82965225	85.80891465
SMa1688	80.72771234	73.91604398	46.99059612
SMa1691	161.4554247	142.6144848	144.0363925
SMa5033	39.540104	20.87041242	37.79678384
SMa1696	370.688475	372.1890214	336.0849157
SMa1697	916.0124094	747.8564449	608.8346802
SMa1698	993.445113	829.5988936	780.4525095
SMa1700	19.770052	10.43520621	16.34455517
SMa1702	293.2557713	262.6193562	235.9745153
NP_436182.1	293.2557713	262.6193562	235.9745153
SMa1704	118.620312	78.26404656	112.3688168
NP_436183.2	118.620312	78.26404656	112.3688168
SMa1705	29.655078	24.34881449	26.55990215
NP_436184.1	29.655078	24.34881449	26.55990215
SMa1706	415.171092	455.6706711	403.5062058
SMa1711	90.61273834	70.43764191	62.31361659
SMa1715	212.528059	220.0089309	212.4792172
SMa1717	85.67022534	104.3520621	104.1965392
SMa1718	331.148371	277.402565	360.6017485
SMa1720	369.0409707	331.3177971	296.2450625
SMa1724	90.61273834	77.39444605	67.42129008
SMa1725	177.930468	173.050503	173.6608987
SMa1726	207.585546	176.528905	140.9717884
SMa1727	260.3056847	196.5297169	155.2732741
SMa1729	56.01514734	44.34962639	36.77524914
SMa1731	28.00757367	55.65443311	51.07673491
SMa1732	24.712565	15.65280931	24.51683276
SMa1734	56.01514734	45.2192269	57.2059431
SMa1735	90.61273834	86.96005174	86.83044935
SMa1736	116.9728077	151.31049	122.5841638
SMa1737	31.30258233	27.82721656	34.73217974
SMa1740	85.67022534	59.13283518	69.46435948
SMa1741	41.18760834	30.43601811	35.75371444
SMa1742	26.36006933	27.82721656	29.62450625
SMa1745	32.95008667	38.26242276	35.75371444
SMa1746	59.310156	55.65443311	43.92599202
SMa1747	133.447851	80.0032476	93.98119224
SMa1749	187.815494	170.4417014	132.7995108
SMa1750	2797.462358	1817.465081	1273.853769
SMa1751	107.0877817	96.52565743	69.46435948
SMa1753	240.5356327	253.0537506	236.99605
SMa1754	400.343553	306.9689826	352.4294709
SMa1755	808.9246277	708.7244217	592.490125
SMa1757	271.838215	251.3145495	249.2544664
SMa1759	65.90017334	63.48083777	54.14133901
SMa1760	322.9108493	366.9714183	326.8911034
SMa1761	561.7989777	520.8907099	500.5520021
SMa1765	1044.517747	960.9085717	780.4525095
SMa1766	502.4888217	423.495452	386.1401159
SMa1767	65.90017334	63.48083777	50.05520021
SMa1769	245.4781457	213.9217273	180.8116416
SMa1770	28.00757367	19.13121138	23.49529806
NP_436224.1	28.00757367	19.13121138	23.49529806
SMa1776	131.8003467	153.0496911	130.7564414
SMa1779	176.2829637	195.6601164	203.285405
SMa1780	533.791404	451.3226685	443.346059
SMa1782	163.102929	142.6144848	154.2517394
SMa1783	64.252669	30.43601811	30.64604095
SMa1784	100.4977643	66.08963932	60.2705472
SMa1787	227.355598	189.5729128	148.1225312
SMa1789	174.6354593	160.0064952	166.5101558
SMa5032	11.53253033	7.826404656	8.172277586
SMa1793	329.5008667	226.0961345	112.3688168
SMa1797	32.95008667	48.69762897	32.68911034
SMa1798	161.4554247	137.3968817	136.8856496
SMa1799	0	0	0
SMa1801	0	0	0
SMa1803	0	0	0
SMa1808	69.195182	66.95923984	55.16287371
SMa1809	303.1407973	327.839395	230.8668418
SMa1811	148.27539	173.9201035	124.6272332
SMa1814	141.6853727	171.3113019	127.6918373
SMa1817	41.18760834	73.04644346	43.92599202
SMa1819	301.493293	324.360993	244.1467929
SMa1820	47.77762567	65.2200388	34.73217974
SMa1821	393.7535357	398.277037	227.8022377
SMa1822	93.907747	106.9608636	82.74431056
SMa1823	181.2254767	153.9192916	111.3472821
SMa1825	136.7428597	146.0928869	119.5195597
SMa1828	60.95766034	29.56641759	49.03366552
SMa1831	14.827539	14.7832088	19.40915927
SMa1832	9.885026	7.826404656	11.23688168
SMa1833	171.3404507	160.8760957	136.8856496
SMa1835	92.26024267	93.04725536	86.83044935
SMa1836	44.482617	76.52484553	74.57203297
SMa1838	41.18760834	31.30561863	51.07673491
SMa1840	49.42513	36.52322173	24.51683276
SMa1844	16.47504333	10.43520621	33.71064504
SMa1846	34.597591	38.26242276	40.86138793
SMa1848	21.41755633	19.13121138	40.86138793
SMa1850	69.195182	74.78564449	99.08886573
SMa1851	64.252669	74.78564449	68.44282478
SMa1853	9.885026	6.956804139	26.55990215
SMa1855	28.00757367	19.13121138	16.34455517
SMa1857	54.367643	70.43764191	60.2705472
SMa1860	115.3253033	104.3520621	101.1319351
SMa1862	49.42513	50.43683001	35.75371444
SMa1863	11.53253033	29.56641759	21.45222866
SMa1864	107.0877817	80.0032476	96.02426164
